e, e_dot, e_int, stamp, 
-2.6300302271435867, -0.016156580096044298, -0.5268803797639342, 1762614867812210089, 
-2.6324055893584433, -0.01596356599307569, -0.5255911417856669, 1762614867911750062, 
-2.6347805634355304, -0.015834454306478857, -0.5262551236787474, 1762614868012124248, 
-2.6347805634355304, -0.015834454306478857, -0.5262551236787474, 1762614868012124248, 
-2.6371737420977097, -0.015893842464221503, -0.532989093300958, 1762614868114039343, 
-2.6371737420977097, -0.015893842464221503, -0.532989093300958, 1762614868114039343, 
-2.6394670275775485, -0.015621547140060402, -0.5289940861612904, 1762614868212718072, 
-2.6394670275775485, -0.015621547140060402, -0.5289940861612904, 1762614868212718072, 
-2.6417711906612267, -0.015324828545056532, -0.5240681440717514, 1762614868312589815, 
-2.6417711906612267, -0.015324828545056532, -0.5240681440717514, 1762614868312589815, 
-2.6440533901085943, -0.015287875103486096, -0.5274569808210969, 1762614868412378983, 
-2.6440533901085943, -0.015287875103486096, -0.5274569808210969, 1762614868412378983, 
-2.6463195247588587, -0.015161113658773337, -0.5279836540219209, 1762614868512277433, 
-2.6463195247588587, -0.015161113658773337, -0.5279836540219209, 1762614868512277433, 
-2.6485775187696445, -0.015080428870167436, -0.5295546714433682, 1762614868612489064, 
-2.6485775187696445, -0.015080428870167436, -0.5295546714433682, 1762614868612489064, 
-2.6508440774241575, -0.01508184221766277, -0.5346017732192718, 1762614868714122081, 
-2.6508440774241575, -0.01508184221766277, -0.5346017732192718, 1762614868714122081, 
-2.6530214260498157, -0.014813024267237296, -0.5307950476076279, 1762614868812727549, 
-2.6530214260498157, -0.014813024267237296, -0.5307950476076279, 1762614868812727549, 
-2.655230824572409, -0.014622490494171636, -0.5287258916909139, 1762614868913413258, 
-2.655230824572409, -0.014622490494171636, -0.5287258916909139, 1762614868913413258, 
-2.6573695770823345, -0.01449383677506244, -0.528381826984288, 1762614869011725884, 
-2.6573695770823345, -0.01449383677506244, -0.528381826984288, 1762614869011725884, 
-2.6595459486985087, -0.014383747086998966, -0.5291470605164486, 1762614869112536695, 
-2.6595459486985087, -0.014383747086998966, -0.5291470605164486, 1762614869112536695, 
-2.6616851538767308, -0.014385255981321047, -0.5339941266776548, 1762614869212510764, 
-2.6616851538767308, -0.014385255981321047, -0.5339941266776548, 1762614869212510764, 
-2.663823401439918, -0.014258175804697792, -0.5341530850690522, 1762614869313219014, 
-2.663823401439918, -0.014258175804697792, -0.5341530850690522, 1762614869313219014, 
-2.6659123294313307, -0.01409058518199983, -0.5325584048984454, 1762614869412434562, 
-2.6659123294313307, -0.01409058518199983, -0.5325584048984454, 1762614869412434562, 
-2.6679980227976974, -0.013915404525931171, -0.5307503606807397, 1762614869512306797, 
-2.6679980227976974, -0.013915404525931171, -0.5307503606807397, 1762614869512306797, 
-2.6700724176069404, -0.013866960585365481, -0.5334810513719856, 1762614869612390409, 
-2.6700724176069404, -0.013866960585365481, -0.5334810513719856, 1762614869612390409, 
-2.6721165646319163, -0.01372847278072964, -0.5328196647153922, 1762614869711860065, 
-2.6721165646319163, -0.01372847278072964, -0.5328196647153922, 1762614869711860065, 
-2.6741478010523045, -0.01358461148454726, -0.5321558356660474, 1762614869811542160, 
-2.6741478010523045, -0.01358461148454726, -0.5321558356660474, 1762614869811542160, 
-2.6761738531214396, -0.013524294965077862, -0.5344713630337099, 1762614869911726246, 
-2.6761738531214396, -0.013524294965077862, -0.5344713630337099, 1762614869911726246, 
-2.356782784401239, 1.057883388836885, -0.5143168286348343, 1762614870011740626, 
-2.356782784401239, 1.057883388836885, -0.5143168286348343, 1762614870011740626, 
-2.361775276372669, 1.0479952558292356, -0.4941324323702636, 1762614870112192918, 
-2.361775276372669, 1.0479952558292356, -0.4941324323702636, 1762614870112192918, 
-2.3667047487705104, -0.033073214564237986, -0.47395277520876344, 1762614870212418902, 
-2.3667047487705104, -0.033073214564237986, -0.47395277520876344, 1762614870212418902, 
-2.3715398048861855, -0.03254842837838871, -0.4721340064819339, 1762614870311685603, 
-2.3715398048861855, -0.03254842837838871, -0.4721340064819339, 1762614870311685603, 
-2.3763800363904566, -0.032250958733153944, -0.47346517792993376, 1762614870412063383, 
-2.3763800363904566, -0.032250958733153944, -0.47346517792993376, 1762614870412063383, 
-2.3811592978019838, -0.03206497638599407, -0.47633655650939694, 1762614870512133605, 
-2.3811592978019838, -0.03206497638599407, -0.47633655650939694, 1762614870512133605, 
-2.3858681110331474, -0.031626915475636196, -0.47556083311195596, 1762614870611783546, 
-2.3858681110331474, -0.031626915475636196, -0.47556083311195596, 1762614870611783546, 
-2.390576336843101, -0.031390130137056715, -0.4777725623429367, 1762614870712384658, 
-2.390576336843101, -0.031390130137056715, -0.4777725623429367, 1762614870712384658, 
-2.3951859933082105, -0.031059607583543425, -0.4783175698155634, 1762614870811870921, 
-2.3951859933082105, -0.031059607583543425, -0.4783175698155634, 1762614870811870921, 
-2.3997813091124667, -0.03068324089788632, -0.4782096272580491, 1762614870912039542, 
-2.3997813091124667, -0.03068324089788632, -0.4782096272580491, 1762614870912039542, 
-2.4043244241414894, -0.030461436110929736, -0.48041277811591576, 1762614871012062605, 
-2.4043244241414894, -0.030461436110929736, -0.48041277811591576, 1762614871012062605, 
-2.4088047820693568, -0.030078243189633664, -0.4800311249487588, 1762614871111694504, 
-2.4088047820693568, -0.030078243189633664, -0.4800311249487588, 1762614871111694504, 
-2.413271418697911, -0.02982331518807187, -0.4816252861505307, 1762614871212006662, 
-2.413271418697911, -0.02982331518807187, -0.4816252861505307, 1762614871212006662, 
-2.4176738769445127, -0.02956364958385323, -0.48308169699841924, 1762614871311873388, 
-2.4176738769445127, -0.02956364958385323, -0.48308169699841924, 1762614871311873388, 
-2.4220367508893075, -0.029217773971321748, -0.4830869774093608, 1762614871411822534, 
-2.4220367508893075, -0.029217773971321748, -0.4830869774093608, 1762614871411822534, 
-2.4263669653314985, -0.02897696128995264, -0.48473617662041873, 1762614871512010052, 
-2.4263669653314985, -0.02897696128995264, -0.48473617662041873, 1762614871512010052, 
-2.4306395103086635, -0.028675864731186884, -0.48534091217509095, 1762614871611851946, 
-2.4306395103086635, -0.028675864731186884, -0.48534091217509095, 1762614871611851946, 
-2.4348771777278864, -0.028367374654626094, -0.4857654672169816, 1762614871711861897, 
-2.4348771777278864, -0.028367374654626094, -0.4857654672169816, 1762614871711861897, 
-2.4390657043942046, -0.028087313618470056, -0.4865368623865931, 1762614871811673169, 
-2.4390657043942046, -0.028087313618470056, -0.4865368623865931, 1762614871811673169, 
-2.4432317231847125, -0.02784848485608708, -0.48806922197330116, 1762614871911967504, 
-2.4432317231847125, -0.02784848485608708, -0.48806922197330116, 1762614871911967504, 
-2.4473604113360805, -0.027649023139586504, -0.4902528868486579, 1762614872012331739, 
-2.4473604113360805, -0.027649023139586504, -0.4902528868486579, 1762614872012331739, 
-2.451411910479517, -0.027267290982681363, -0.4890207823262167, 1762614872111785202, 
-2.451411910479517, -0.027267290982681363, -0.4890207823262167, 1762614872111785202, 
-2.4554372532371844, -0.02692280633701305, -0.48844342931203794, 1762614872211582287, 
-2.4554372532371844, -0.02692280633701305, -0.48844342931203794, 1762614872211582287, 
-2.4594366043973936, -0.026748979726255822, -0.4908870466916784, 1762614872311704291, 
-2.4594366043973936, -0.026748979726255822, -0.4908870466916784, 1762614872311704291, 
-2.4634144099818798, -0.02659052248231782, -0.49357763500863966, 1762614872412270150, 
-2.4634144099818798, -0.02659052248231782, -0.49357763500863966, 1762614872412270150, 
-2.4673068782230416, -0.026234246085493258, -0.4925385239174575, 1762614872511647999, 
-2.4673068782230416, -0.026234246085493258, -0.4925385239174575, 1762614872511647999, 
