x, y, theta, stamp, 
0.479538232088089, 0.0, 0.0, 1762663484795358940, 
0.4906449317932129, 0.0, 0.0, 1762663484906395080, 
0.4994792640209198, 0.0, 0.0, 1762663484994758421, 
0.5108163058757782, 0.0, 0.0, 1762663485108135435, 
0.5198324620723724, 0.0, 0.0, 1762663485198289830, 
0.5294867753982544, 0.0, 0.0, 1762663485294743253, 
0.5394206643104553, 0.0, 0.0, 1762663485394156777, 
0.5496879816055298, 0.0, 0.0, 1762663485496846164, 
0.5601216554641724, 0.0, 0.0, 1762663485601187704, 
0.5698999464511871, 0.0, 0.0, 1762663485698963175, 
0.5794209241867065, 0.0, 0.0, 1762663485794178776, 
0.5893817245960236, 0.0, 0.0, 1762663485893781663, 
0.5997124016284943, 0.0, 0.0, 1762663485997095668, 
0.6100435256958008, 0.0, 0.0, 1762663486100410805, 
0.6195019483566284, 0.0, 0.0, 1762663486194996063, 
0.6298657655715942, 0.0, 0.0, 1762663486298631497, 
0.6399269104003906, 0.0, 0.0, 1762663486399243327, 
0.6506766080856323, 0.0, 0.0, 1762663486506742625, 
0.659953773021698, 0.0, 0.0, 1762663486599508471, 
0.6693894565105438, 0.0, 0.0, 1762663486693843366, 
0.6794618368148804, 0.0, 0.0, 1762663486794553771, 
0.689480721950531, 0.0, 0.0, 1762663486894755581, 
0.7000958919525146, 0.0, 0.0, 1762663487000934469, 
0.7094773352146149, 0.0, 0.0, 1762663487094741922, 
0.7199055254459381, 0.0, 0.0, 1762663487199031361, 
0.7295959293842316, 0.0, 0.0, 1762663487295932157, 
0.739429235458374, 0.0, 0.0, 1762663487394259282, 
0.7495065927505493, 0.0, 0.0, 1762663487495039436, 
0.7597293853759766, 0.0, 0.0, 1762663487597265597, 
0.7695418000221252, 0.0, 0.0, 1762663487695361743, 
0.7798438668251038, 0.0, 0.0, 1762663487798409945, 
0.7897109091281891, 0.0, 0.0, 1762663487897078570, 
0.8000730276107788, 0.0, 0.0, 1762663488000588693, 
0.8094592988491058, 0.0, 0.0, 1762663488094539599, 
0.8200480043888092, 0.0, 0.0, 1762663488200411185, 
0.8298793733119965, 0.0, 0.0, 1762663488298719123, 
0.8406460583209991, 0.0, 0.0, 1762663488406430865, 
0.8499693870544434, 0.0, 0.0, 1762663488499656400, 
0.8603228330612183, 0.0, 0.0, 1762663488603197422, 
0.8702481985092163, 0.0, 0.0, 1762663488702454900, 
0.8794323801994324, 0.0, 0.0, 1762663488794294693, 
0.8903213739395142, 0.0, 0.0, 1762663488903157836, 
0.8995323777198792, 0.0, 0.0, 1762663488995294830, 
0.9096651077270508, 0.0, 0.0, 1762663489096492884, 
0.9197227358818054, 0.0, 0.0, 1762663489197146824, 
0.9297365546226501, 0.0, 0.0, 1762663489297333387, 
0.939383327960968, 0.0, 0.0, 1762663489393808727, 
0.9501079320907593, 0.0, 0.0, 1762663489501054910, 
0.9593700468540192, 0.0, 0.0, 1762663489593674974, 
0.9695806205272675, 0.0, 0.0, 1762663489695550998, 
0.9794484376907349, 0.0, 0.0, 1762663489794437439, 
0.9896225929260254, 0.0, 0.0, 1762663489895978756, 
0.0005288422107696533, 0.0, 0.0, 1762663490005247974, 
0.009751439094543457, 0.0, 0.0, 1762663490097432813, 
0.020766735076904297, 0.0, 0.0, 1762663490207590831, 
0.029968708753585815, 0.0, 0.0, 1762663490299663409, 
0.040846943855285645, 0.0, 0.0, 1762663490408431411, 
0.050275206565856934, 0.0, 0.0, 1762663490502722884, 
0.059677302837371826, 0.0, 0.0, 1762663490596735103, 
0.0707559585571289, 0.0, 0.0, 1762663490707486445, 
0.08005094528198242, 0.0, 0.0, 1762663490800482204, 
0.08964192867279053, 0.0, 0.0, 1762663490896352912, 
0.10066640377044678, 0.0, 0.0, 1762663491006629407, 
0.11004716157913208, 0.0, 0.0, 1762663491100449116, 
0.11949026584625244, 0.0, 0.0, 1762663491194874201, 
0.13047587871551514, 0.0, 0.0, 1762663491304732247, 
0.1398848295211792, 0.0, 0.0, 1762663491398808115, 
0.15071991086006165, 0.0, 0.0, 1762663491507139306, 
0.16012808680534363, 0.0, 0.0, 1762663491601237142, 
0.17090961337089539, 0.0, 0.0, 1762663491709069815, 
0.18040084838867188, 0.0, 0.0, 1762663491803984913, 
0.18994784355163574, 0.0, 0.0, 1762663491899455095, 
0.2007206678390503, 0.0, 0.0, 1762663492007157211, 
0.2100059986114502, 0.0, 0.0, 1762663492100033490, 
0.2194908857345581, 0.0, 0.0, 1762663492194882937, 
0.23015820980072021, 0.0, 0.0, 1762663492301556720, 
0.24080154299736023, 0.0, 0.0, 1762663492407989523, 
0.25013458728790283, 0.0, 0.0, 1762663492501321540, 
0.25944066047668457, 0.0, 0.0, 1762663492594362702, 
0.27003544569015503, 0.0, 0.0, 1762663492700329818, 
0.2807682156562805, 0.0, 0.0, 1762663492807657521, 
0.2897838354110718, 0.0, 0.0, 1762663492897811299, 
0.30058467388153076, 0.0, 0.0, 1762663493005810705, 
0.3096942603588104, 0.0, 0.0, 1762663493096905472, 
0.3206791877746582, 0.0, 0.0, 1762663493206737663, 
0.3298397958278656, 0.0, 0.0, 1762663493298372833, 
0.3407658338546753, 0.0, 0.0, 1762663493407620848, 
0.3499945402145386, 0.0, 0.0, 1762663493499896561, 
0.3594292402267456, 0.0, 0.0, 1762663493594246668, 
0.37037143111228943, 0.0, 0.0, 1762663493703690549, 
0.37954631447792053, 0.0, 0.0, 1762663493795438067, 
0.3905584514141083, 0.0, 0.0, 1762663493905504292, 
0.39981609582901, 0.0, 0.0, 1762663493998130326, 
0.4106639325618744, 0.0, 0.0, 1762663494106608699, 
0.4199211597442627, 0.0, 0.0, 1762663494199185786, 
0.4294246435165405, 0.0, 0.0, 1762663494294217457, 
0.44044944643974304, 0.0, 0.0, 1762663494404422243, 
0.4499763250350952, 0.0, 0.0, 1762663494499721871, 
0.4594305753707886, 0.0, 0.0, 1762663494594276252, 
0.4704296588897705, 0.0, 0.0, 1762663494704272177, 
0.4797513484954834, 0.0, 0.0, 1762663494797484701, 
0.49069005250930786, 0.0, 0.0, 1762663494906874498, 
0.49990314245224, 0.0, 0.0, 1762663494999004832, 
0.5106282234191895, 0.0, 0.0, 1762663495106250127, 
0.519820898771286, 0.0, 0.0, 1762663495198184891, 
0.5307343900203705, 0.0, 0.0, 1762663495307320640, 
0.5400063693523407, 0.0, 0.0, 1762663495400039824, 
0.5509030222892761, 0.0, 0.0, 1762663495509006803, 
0.560347706079483, 0.0, 0.0, 1762663495603451315, 
0.5698261857032776, 0.0, 0.0, 1762663495698236374, 
0.5807161629199982, 0.0, 0.0, 1762663495807134678, 
0.5899324417114258, 0.0, 0.0, 1762663495899299284, 
0.6008305549621582, 0.0, 0.0, 1762663496008283730, 
0.610185831785202, 0.0, 0.0, 1762663496101834588, 
0.6209129393100739, 0.0, 0.0, 1762663496209102416, 
0.6304988861083984, 0.0, 0.0, 1762663496304941681, 
0.6400046944618225, 0.0, 0.0, 1762663496400018333, 
0.6493575572967529, 0.0, 0.0, 1762663496493543000, 
0.6603070497512817, 0.0, 0.0, 1762663496603023094, 
0.6696265935897827, 0.0, 0.0, 1762663496696239175, 
0.680565595626831, 0.0, 0.0, 1762663496805630301, 
0.6900915503501892, 0.0, 0.0, 1762663496900860570, 
0.6995553970336914, 0.0, 0.0, 1762663496995531368, 
0.710711270570755, 0.0, 0.0, 1762663497107062553, 
0.7199764847755432, 0.0, 0.0, 1762663497199733483, 
0.7308687567710876, 0.0, 0.0, 1762663497308658621, 
0.7403468489646912, 0.0, 0.0, 1762663497403345786, 
0.749598503112793, 0.0, 0.0, 1762663497495962366, 
0.7605194747447968, 0.0, 0.0, 1762663497605170166, 
0.7699916362762451, 0.0, 0.0, 1762663497699891956, 
0.7806657552719116, 0.0, 0.0, 1762663497806633511, 
0.7900565564632416, 0.0, 0.0, 1762663497900541172, 
0.8007784187793732, 0.0, 0.0, 1762663498007759567, 
0.8101060092449188, 0.0, 0.0, 1762663498101019532, 
0.8194176256656647, 0.0, 0.0, 1762663498194148621, 
0.8302502036094666, 0.0, 0.0, 1762663498302478159, 
0.8396342098712921, 0.0, 0.0, 1762663498396318134, 
0.8506881296634674, 0.0, 0.0, 1762663498506855663, 
0.8601503074169159, 0.0, 0.0, 1762663498601474385, 
0.8694993555545807, 0.0, 0.0, 1762663498694966619, 
0.880638837814331, 0.0, 0.0, 1762663498806293129, 
0.8898399770259857, 0.0, 0.0, 1762663498898355656, 
0.9008751213550568, 0.0, 0.0, 1762663499008719760, 
0.9104399383068085, 0.0, 0.0, 1762663499104338787, 
0.9197332262992859, 0.0, 0.0, 1762663499197282630, 
0.930690199136734, 0.0, 0.0, 1762663499306859339, 
0.9400131702423096, 0.0, 0.0, 1762663499400107171, 
0.9509136974811554, 0.0, 0.0, 1762663499509103932, 
0.9602910578250885, 0.0, 0.0, 1762663499602883881, 
0.9697812497615814, 0.0, 0.0, 1762663499697764092, 
0.9794220328330994, 0.0, 0.0, 1762663499794135828, 
0.9899306893348694, 0.0, 0.0, 1762663499899267702, 
0.000876009464263916, 0.0, 0.0, 1762663500008688659, 
0.010066747665405273, 0.0, 0.0, 1762663500100642556, 
0.019464761018753052, 0.0, 0.0, 1762663500194623189, 
0.030599772930145264, 0.0, 0.0, 1762663500305917826, 
0.03987973928451538, 0.0, 0.0, 1762663500398752443, 
0.050567835569381714, 0.0, 0.0, 1762663500505651920, 
0.06003156304359436, 0.0, 0.0, 1762663500600286590, 
0.07098323106765747, 0.0, 0.0, 1762663500709779788, 
0.08033919334411621, 0.0, 0.0, 1762663500803367611, 
0.09089839458465576, 0.0, 0.0, 1762663500908959558, 
0.1004224419593811, 0.0, 0.0, 1762663501004181008, 
0.10956406593322754, 0.0, 0.0, 1762663501095614756, 
0.12050202488899231, 0.0, 0.0, 1762663501204996921, 
0.12978577613830566, 0.0, 0.0, 1762663501297833110, 
0.14066049456596375, 0.0, 0.0, 1762663501406580400, 
0.1500825583934784, 0.0, 0.0, 1762663501500800931, 
0.1594308614730835, 0.0, 0.0, 1762663501594282279, 
0.17044195532798767, 0.0, 0.0, 1762663501704334792, 
0.1795320212841034, 0.0, 0.0, 1762663501795294872, 
0.19039636850357056, 0.0, 0.0, 1762663501903939791, 
0.19986867904663086, 0.0, 0.0, 1762663501998662269, 
0.21080109477043152, 0.0, 0.0, 1762663502107981707, 
0.2203209400177002, 0.0, 0.0, 1762663502203148624, 
0.22957193851470947, 0.0, 0.0, 1762663502295685414, 
0.2404346466064453, 0.0, 0.0, 1762663502404318806, 
0.24957141280174255, 0.0, 0.0, 1762663502495687228, 
0.2596758306026459, 0.0, 0.0, 1762663502596733774, 
0.26957809925079346, 0.0, 0.0, 1762663502695752463, 
0.2803921103477478, 0.0, 0.0, 1762663502803895226, 
0.28972795605659485, 0.0, 0.0, 1762663502896960160, 
0.300812304019928, 0.0, 0.0, 1762663503008081655, 
0.3102910816669464, 0.0, 0.0, 1762663503102873670, 
0.3208889663219452, 0.0, 0.0, 1762663503208861880, 
0.33012667298316956, 0.0, 0.0, 1762663503301223894, 
0.340906023979187, 0.0, 0.0, 1762663503408985136, 
0.35025203227996826, 0.0, 0.0, 1762663503502452577, 
0.35957393050193787, 0.0, 0.0, 1762663503595691861, 
0.3706252872943878, 0.0, 0.0, 1762663503706184080, 
0.3799986243247986, 0.0, 0.0, 1762663503799908724, 
0.38941192626953125, 0.0, 0.0, 1762663503894094820, 
0.4002780020236969, 0.0, 0.0, 1762663504002754556, 
0.4096444249153137, 0.0, 0.0, 1762663504096410402, 
0.4205770492553711, 0.0, 0.0, 1762663504205747033, 
0.43002307415008545, 0.0, 0.0, 1762663504300206892, 
0.4409162104129791, 0.0, 0.0, 1762663504409138599, 
0.4503716230392456, 0.0, 0.0, 1762663504503693620, 
0.45943009853363037, 0.0, 0.0, 1762663504594272748, 
0.470225989818573, 0.0, 0.0, 1762663504702235330, 
0.47951677441596985, 0.0, 0.0, 1762663504795142282, 
0.4905155599117279, 0.0, 0.0, 1762663504905070746, 
0.4997473955154419, 0.0, 0.0, 1762663504997445533, 
0.5106845796108246, 0.0, 0.0, 1762663505106817548, 
0.5199868381023407, 0.0, 0.0, 1762663505199828619, 
0.5307304859161377, 0.0, 0.0, 1762663505307273939, 
0.5400018095970154, 0.0, 0.0, 1762663505399992031, 
0.5508265197277069, 0.0, 0.0, 1762663505508239668, 
0.5600523948669434, 0.0, 0.0, 1762663505600497764, 
0.5708567798137665, 0.0, 0.0, 1762663505708538118, 
0.5800343751907349, 0.0, 0.0, 1762663505800320168, 
0.5908127129077911, 0.0, 0.0, 1762663505908102764, 
0.6000155210494995, 0.0, 0.0, 1762663506000113596, 
0.6094246506690979, 0.0, 0.0, 1762663506094216649, 
0.6203531324863434, 0.0, 0.0, 1762663506203481151, 
0.6296592950820923, 0.0, 0.0, 1762663506296516494, 
0.6403343975543976, 0.0, 0.0, 1762663506403317823, 
0.6496726274490356, 0.0, 0.0, 1762663506496693449, 
0.660510390996933, 0.0, 0.0, 1762663506605073455, 
0.669904351234436, 0.0, 0.0, 1762663506698999875, 
0.6810325086116791, 0.0, 0.0, 1762663506810270484, 
0.6897520422935486, 0.0, 0.0, 1762663506897496645, 
0.7007905840873718, 0.0, 0.0, 1762663507007797348, 
0.709807962179184, 0.0, 0.0, 1762663507098051133, 
0.7209025621414185, 0.0, 0.0, 1762663507208954179, 
0.7297714054584503, 0.0, 0.0, 1762663507297688936, 
0.7404254674911499, 0.0, 0.0, 1762663507404230434, 
0.7499227821826935, 0.0, 0.0, 1762663507499204634, 
0.7608717381954193, 0.0, 0.0, 1762663507608692384, 
0.7699192762374878, 0.0, 0.0, 1762663507699167021, 
0.780938059091568, 0.0, 0.0, 1762663507809352936, 
0.7903737425804138, 0.0, 0.0, 1762663507903647624, 
0.7997660636901855, 0.0, 0.0, 1762663507997635410, 
0.8109016716480255, 0.0, 0.0, 1762663508108991646, 
0.8201023042201996, 0.0, 0.0, 1762663508200998720, 
0.8295173346996307, 0.0, 0.0, 1762663508295131360, 
0.840527206659317, 0.0, 0.0, 1762663508405242858, 
0.8497327864170074, 0.0, 0.0, 1762663508497293677, 
0.8604710102081299, 0.0, 0.0, 1762663508604683852, 
0.8695875406265259, 0.0, 0.0, 1762663508695849817, 
0.8804401159286499, 0.0, 0.0, 1762663508804368679, 
0.8898661732673645, 0.0, 0.0, 1762663508898615325, 
0.9004547595977783, 0.0, 0.0, 1762663509004522047, 
0.9097137451171875, 0.0, 0.0, 1762663509097109057, 
0.9207147359848022, 0.0, 0.0, 1762663509207107387, 
0.9296566843986511, 0.0, 0.0, 1762663509296539404, 
0.9401476085186005, 0.0, 0.0, 1762663509401449081, 
0.9510831832885742, 0.0, 0.0, 1762663509510802759, 
0.9595864713191986, 0.0, 0.0, 1762663509595830394, 
0.9704658687114716, 0.0, 0.0, 1762663509704634565, 
0.9808841645717621, 0.0, 0.0, 1762663509808801123, 
0.9899724125862122, 0.0, 0.0, 1762663509899699700, 
0.0006812214851379395, 0.0, 0.0, 1762663510006755594, 
0.009814262390136719, 0.0, 0.0, 1762663510098044089, 
0.020455509424209595, 0.0, 0.0, 1762663510204456725, 
0.02978011965751648, 0.0, 0.0, 1762663510297773067, 
0.040545105934143066, 0.0, 0.0, 1762663510405385102, 
0.049571484327316284, 0.0, 0.0, 1762663510495689402, 
0.0600699782371521, 0.0, 0.0, 1762663510600674929, 
0.06943181157112122, 0.0, 0.0, 1762663510694293600, 
0.0799301266670227, 0.0, 0.0, 1762663510799277784, 
0.09049811959266663, 0.0, 0.0, 1762663510904955821, 
0.0999518632888794, 0.0, 0.0, 1762663510999487988, 
0.11025357246398926, 0.0, 0.0, 1762663511102507788, 
0.11937782168388367, 0.0, 0.0, 1762663511193750396, 
0.12990856170654297, 0.0, 0.0, 1762663511299061845, 
0.14035356044769287, 0.0, 0.0, 1762663511403508590, 
0.15084019303321838, 0.0, 0.0, 1762663511508376133, 
0.15981176495552063, 0.0, 0.0, 1762663511598093649, 
0.16997522115707397, 0.0, 0.0, 1762663511699708909, 
0.1804865598678589, 0.0, 0.0, 1762663511804821532, 
0.19045409560203552, 0.0, 0.0, 1762663511904496304, 
0.19961029291152954, 0.0, 0.0, 1762663511996076242, 
0.21020200848579407, 0.0, 0.0, 1762663512101974188, 
0.2208031415939331, 0.0, 0.0, 1762663512208003708, 
0.22996461391448975, 0.0, 0.0, 1762663512299609353, 
0.24046587944030762, 0.0, 0.0, 1762663512404614912, 
0.24970069527626038, 0.0, 0.0, 1762663512496982988, 
0.2604726254940033, 0.0, 0.0, 1762663512604676546, 
0.2700062394142151, 0.0, 0.0, 1762663512700028027, 
0.28069841861724854, 0.0, 0.0, 1762663512806960564, 
0.28985047340393066, 0.0, 0.0, 1762663512898469936, 
0.3005399703979492, 0.0, 0.0, 1762663513005337603, 
0.30959591269493103, 0.0, 0.0, 1762663513095932835, 
0.3202764391899109, 0.0, 0.0, 1762663513202740381, 
0.3294844627380371, 0.0, 0.0, 1762663513294797881, 
0.3401925563812256, 0.0, 0.0, 1762663513401901524, 
0.3493629992008209, 0.0, 0.0, 1762663513493606274, 
0.3600553274154663, 0.0, 0.0, 1762663513600527119, 
0.3698876202106476, 0.0, 0.0, 1762663513698846994, 
