odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.40592600016025876, 0.31145371401477795, 1.0199094827163473, 0.1404194142974201, 0.3330512831815981, 0.44694851455121254, 0.38829013129462664, 1.0293453018290915, 79874000000, 
0.42030729925159677, 0.33560315267593827, 1.0542744816911276, 0.132241878076525, 0.3273630697170358, 0.4554684388040523, 0.40397912122717616, 1.076347053152134, 80078000000, 
0.4330819984741514, 0.3594208266769341, 1.0723835581798715, 0.1340916199303857, -0.8141569350602965, 0.4731361006322885, 0.4277488419709435, 1.0274780006095807, 80282000000, 
0.44753041289943796, 0.38291477445322786, 0.9835111542857359, 0.13814716054287224, -0.09268989862845972, 0.49058661863477404, 0.4554077428578776, 0.9636485732081007, 80486000000, 
0.4634397874765908, 0.405422367741074, 0.91162118931435, 0.12900539115124426, -0.632095100249109, 0.5063720963892477, 0.47671903855456005, 0.8835960082042886, 80690000000, 
0.4773891278818122, 0.42200329791597374, 0.8313905496070036, 0.1245677128269253, -0.25132464819449885, 0.5173834929795696, 0.49636468975876563, 0.8077276065063594, 80860000000, 
0.49487940790219137, 0.44013944799731103, 0.7728037010083314, 0.12488203841326623, -0.2733787066543247, 0.539041715828083, 0.5176183827535042, 0.7521816568203753, 81064000000, 
0.5136439092938437, 0.4574480399236831, 0.7007875341201847, 0.12651079044528207, -0.6439696250319428, 0.5504277624528161, 0.5252554383563521, 0.6613761615148966, 81268000000, 
0.5336184300875265, 0.4727179332707804, 0.6010850438118747, 0.11795341288318423, -0.5032030601676016, 0.5794332286709842, 0.5374087240664246, 0.5627006071864872, 81472000000, 
0.554888105949673, 0.4857502607686158, 0.5040445675156092, 0.12700571421583887, -0.3237831903194034, 0.6008152372138231, 0.5544278735080691, 0.4800995770840106, 81676000000, 
0.5772870533536465, 0.49707454925334527, 0.42666844190019804, 0.11501413540540728, -0.4279874881389376, 0.6194259304835813, 0.5664497075541508, 0.4009573521720978, 81880000000, 
0.5988752806275511, 0.5058364376644446, 0.33785523781884236, 0.11384525729857459, -0.5477493245948829, 0.6393216796479931, 0.5739867105844914, 0.30545697525919013, 82084000000, 
0.6211817821084917, 0.5124323155796343, 0.2362398064440077, 0.11513942950537909, -0.49805937923277477, 0.6567125900184068, 0.5783417529619092, 0.2075287937351875, 82288000000, 
0.6403660014686383, 0.5162144243798656, 0.15750566104574226, 0.11429626467598217, -0.09224346615834161, 0.6868126250707595, 0.5821151869176133, 0.13602498312865263, 82458000000, 
0.6635456051857637, 0.519412871176874, 0.11031843459962652, 0.11578226314096929, -0.33760968851719836, 0.7024911633804864, 0.5924904075844472, 0.08856401147914425, 82662000000, 
0.6868050570408151, 0.5213201485977661, 0.056973257203299814, 0.10779426410241644, 0.019654510171915964, 0.7253691849772909, 0.589252671352148, 0.05277430824961353, 82866000000, 
0.709019796905233, 0.5222745227486038, 0.010921663087902485, 0.1108361246301014, -0.5782362017745739, 0.7522426904491155, 0.5864935106127718, -0.016991143935854613, 83070000000, 
0.7316601718091676, 0.5215915900741587, -0.06629641341686987, 0.11229699583147602, -0.2753357519189053, 0.7718903128346255, 0.589341061625895, -0.0913289176211394, 83274000000, 
0.7541918418714728, 0.5193900783130516, -0.11251450538721362, 0.1085995187631465, 0.19725617140246254, 0.7988802449146042, 0.5780653901344774, -0.10951008435551321, 83478000000, 
0.776148099618641, 0.5169610514601467, -0.12387572911667469, 0.10866784260989391, -0.3234241649045742, 0.8208075717708463, 0.5861168315623544, -0.1317291499240863, 83682000000, 
0.7870822676506337, 0.5155241697749198, -0.13868988476967126, 0.10813169829132534, -0.26052364661325333, 0.8359878452004447, 0.5793126720516599, -0.12766524510974542, 83784000000, 
0.8201937280760633, 0.5111178714149531, -0.1390375399935169, 0.10316482531685692, -0.5200853451037389, 0.8669918120262633, 0.5711085479606969, -0.1515615466126037, 84090000000, 
0.8377193453406948, 0.5082551316695101, -0.18006434444485409, 0.11228077677597344, 0.16487664290392537, 0.8809242003383163, 0.5749456826230691, -0.16313033637592564, 84260000000, 
0.8600251352382636, 0.5045421869431772, -0.15629638410246016, 0.10617557512045478, -0.1299759497239794, 0.9011987740423254, 0.5735065107377637, -0.15132821260806767, 84464000000, 
0.8813304633784707, 0.5011013005365008, -0.17224597382323653, 0.10596084854094907, -0.24035604942448527, 0.9238890130288775, 0.5629715075416691, -0.18296273696632304, 84668000000, 
0.9024431933040632, 0.4971246641530811, -0.19258725518032585, 0.1046303904770225, 0.1141898799731019, 0.9472509638201653, 0.5624571484542162, -0.18514355077615316, 84872000000, 
0.9236811605953307, 0.4930893501689793, -0.17972001272289706, 0.10811940582641348, 0.18551416353134384, 0.9634099274827183, 0.5573500521558725, -0.16599527859283023, 85076000000, 
0.9450688084765995, 0.4895506118250626, -0.15384931154963213, 0.10218984108653613, 0.04496059509462937, 0.9900100157180335, 0.5524586789636613, -0.14607710111059347, 85280000000, 
0.9659563014576339, 0.4865501670136445, -0.13538710575712892, 0.1067561613867357, 0.002845607500451799, 1.00805521284168, 0.5462188655835873, -0.13320660018721947, 85484000000, 
0.9767467189750282, 0.4850989281928002, -0.1310752021776973, 0.10669441666688184, 0.03377807369120412, 1.0308628745435386, 0.5405466188182968, -0.11800429435073258, 85586000000, 
1.0046442421945503, 0.48176385514214515, -0.10367955802007082, 0.10575451705770525, 0.10697460128084611, 1.043078083674082, 0.5454766325521665, -0.09346083977510161, 85858000000, 
1.026059335013597, 0.4797858838961051, -0.07960853165429643, 0.10363592242948105, 0.1421596242902309, 1.0685005147038775, 0.5466223677642269, -0.06609965981702393, 86062000000, 
1.0468465726173488, 0.4784629389317584, -0.031198412206721968, 0.09939603239644372, 0.6463814340795158, 1.0886842691338852, 0.5496260550238531, 0.007004808963611201, 86266000000, 
1.06692937933658, 0.4788174953979155, 0.05343822981499116, 0.09689048212554016, 0.18881618824115662, 1.1078487423381713, 0.5479531497922352, 0.08371203999203307, 86470000000, 
1.0866206244526777, 0.4804844730598592, 0.08907791696667801, 0.09762225870255413, -0.33630430483581275, 1.1306807393333567, 0.5477905372655454, 0.09152922786092846, 86674000000, 
1.1065260559567305, 0.4821328556927594, 0.08155664382989154, 0.0994279989204887, 0.13059479697356713, 1.1480041476485627, 0.5432720507640657, 0.08880520950938635, 86878000000, 
1.126534980777168, 0.48394666496838135, 0.10578159413856758, 0.09651568554441368, 0.32112809058430736, 1.1644811852438322, 0.5504858250867257, 0.12387687311656112, 87082000000, 
1.1462854895873027, 0.48662933885588316, 0.17231280838538668, 0.10000216978588522, 0.5756728688073798, 1.1873504033292561, 0.5525152678098973, 0.20755457346863168, 87286000000, 
1.1626539107274307, 0.4901934183876704, 0.2534376179622284, 0.09341149406266788, 0.16330714531432078, 1.2083706094433266, 0.5598951585219646, 0.2835731363466931, 87456000000, 
1.1808448931629387, 0.4954359179161757, 0.31336702596755256, 0.09327196229499828, 0.35888820542549404, 1.2261859359869, 0.560144381531784, 0.34146121969168564, 87660000000, 
1.1985042967690798, 0.5017877341375814, 0.3823260086311576, 0.08940241530844233, 0.41574946843923005, 1.2400122730247671, 0.5748866072149114, 0.4137381280742209, 87864000000, 
1.2154154273738063, 0.5093627364019856, 0.4592957806153558, 0.09383909356210983, 0.35629675212669587, 1.259623256370118, 0.5780070678044604, 0.4898939576796414, 88068000000, 
1.23173339162335, 0.5181274707336959, 0.5120858044060543, 0.08542922557403064, -0.012023883578576434, 1.2787112425453762, 0.5902603051796455, 0.5290348895048081, 88272000000, 
1.246954453630553, 0.5270639670624857, 0.552435055545546, 0.08969272399026558, 0.2541671064787234, 1.2925467799011177, 0.5931306057844905, 0.5695461535427899, 88476000000, 
1.261939684514944, 0.5367649483108817, 0.5998053723156725, 0.08309146282851583, 0.26289278409426975, 1.3053362119829388, 0.6083064086702432, 0.6172816929525599, 88680000000, 
1.2759802930516848, 0.5469080332167094, 0.6530608700109172, 0.08892031821114982, 0.2995232359349326, 1.3129351381881633, 0.6121933585260753, 0.6708945442271413, 88884000000, 
1.2897064590541067, 0.5579834233845532, 0.6916367596527633, 0.08100133539309216, -0.08327068518314973, 1.3271900914817587, 0.6239605499209123, 0.6984711126406439, 89088000000, 
1.3004237285066624, 0.5669641766560909, 0.7020755647360198, 0.08899662626396262, 0.07751034543128257, 1.341014504463634, 0.6441030148309194, 0.7135201085269078, 89258000000, 
1.3138531782418237, 0.5785442735596888, 0.7215773299357221, 0.08204521307110443, 0.08714860625542027, 1.3556523548773292, 0.6516277924879799, 0.7326395280507548, 89462000000, 
1.325711363202005, 0.5892585888353072, 0.7446209172660201, 0.07353485165515854, 0.06026847566008617, 1.3656562063319801, 0.6647020101381013, 0.7543470693426056, 89666000000, 
1.3368476549691601, 0.5998027913157883, 0.7890135362884534, 0.07907779583925817, 0.6689118018505197, 1.3792242594252986, 0.6728641673121933, 0.8306251098667717, 89870000000, 
1.347514952802036, 0.6116285173445396, 0.8687287379012643, 0.07614714653317586, 0.08668410639077775, 1.3842444839012924, 0.6846069314802992, 0.8937648560264353, 90074000000, 
1.357243825296571, 0.6237874364024552, 0.9185396051864212, 0.07754446357554629, 0.13155422933044986, 1.3956029797820704, 0.6946634050470484, 0.9300655583364505, 90278000000, 
1.3665216740977064, 0.636348281947823, 0.9451467621225514, 0.0758919538783622, -0.0037690480492796573, 1.4046738247064536, 0.7040988629145417, 0.9478688556067024, 90482000000, 
1.3753950520179032, 0.6488070974830509, 0.9657093413592222, 0.07445085275597857, 0.25029199772306904, 1.4105566384771475, 0.722835210443877, 0.9784885906468512, 90686000000, 
1.3824048455030284, 0.659274196390875, 0.99114467856686, 0.07359721536763612, -0.23276546257668904, 1.4245281180661487, 0.734349455348846, 0.9716354089560515, 90856000000, 
1.390840817471998, 0.6716468624966447, 0.958701604889729, 0.06593660514788924, -0.008176894823558935, 1.427996440074371, 0.7424671130520368, 0.9531366403106998, 91060000000, 
1.398829921551126, 0.6829629713270138, 0.9633148067442597, 0.06923570289836949, 0.257697289920683, 1.4360207063477761, 0.7568975276272571, 0.975395596227906, 91264000000, 
1.406817230555718, 0.6948547264919185, 0.9927820939303904, 0.0722070178845382, 0.09369407448024142, 1.4406144904489493, 0.7651871440171969, 1.0023757759611946, 91468000000, 
1.414430501359991, 0.7068301953609113, 1.0132250792843693, 0.06663552242280997, -0.005127705809055369, 1.4560007122644398, 0.7858684084761475, 1.0184061934880493, 91672000000, 
1.421561191348089, 0.718404301041574, 1.043804860229201, 0.06891304174317002, 0.5473704800614364, 1.4589116775590547, 0.7914785596995428, 1.0666201277622276, 91876000000, 
1.427846222057408, 0.7300737737916275, 1.1078072777679477, 0.058701725920415115, 0.17211342759324333, 1.461571643344307, 0.8032598944104281, 1.1260127094863364, 92080000000, 
1.4331638292847164, 0.7413711380470682, 1.1453754825779259, 0.06901445625890285, -0.014716862863549087, 1.4692868816423008, 0.8106276994293927, 1.1475855908195518, 92284000000, 
1.4378519663309381, 0.7518388520022491, 1.1537866765854983, 0.06103386497891029, -0.015935655102420662, 1.4707999165689478, 0.8283443235283043, 1.1515655827398323, 92454000000, 
1.443207689720727, 0.7637534696388136, 1.146880698355992, 0.06220870763070714, 0.20112496293651383, 1.4787772994511812, 0.834509691179188, 1.161673342090913, 92658000000, 
1.4482461550951962, 0.7754329851396424, 1.1882034122401335, 0.057939204944665555, 0.3344350557716279, 1.483974575051814, 0.8517135687455273, 1.211865927430121, 92862000000, 
1.4524863910118704, 0.7868500008163496, 1.2404119273765923, 0.06368526992545605, 0.21911703837709418, 1.488920771411836, 0.8636636880415883, 1.2613462547575978, 93066000000, 
1.4561738282820134, 0.7984337563798689, 1.2812885940207117, 0.055969916745830725, 0.004425443261199534, 1.4947381377267557, 0.8669426594580062, 1.2838577910866853, 93270000000, 
1.459385793776949, 0.809491891777531, 1.3030929916876997, 0.05768702855808798, 0.2687410750249057, 1.4948782262134634, 0.8815739903477366, 1.3179320197072686, 93474000000, 
1.4623644667464784, 0.8212435907000036, 1.3414371257470434, 0.06292721271224459, 0.17588632995882975, 1.4931317995254134, 0.8844398550903452, 1.3572586323531046, 93678000000, 
1.4649229679461664, 0.8331130056758492, 1.370449958986259, 0.05551248774096409, -0.01570345405925233, 1.4964240771961552, 0.9054359212401439, 1.3726664274434537, 93882000000, 
1.467179248438968, 0.8444955557796062, 1.377143159956314, 0.06279038692136457, -0.040808785867369746, 1.503278300210984, 0.9178406443145882, 1.377531382975297, 94086000000, 
1.4691244579501164, 0.8543431066104389, 1.3759984398195246, 0.04420164193031748, 0.09614972001147885, 1.5025400760143062, 0.9241503060047774, 1.38172505596582, 94256000000, 
1.4709602754832287, 0.8640638717391842, 1.3943761506058368, 0.04813913700261449, 0.27030986977329885, 1.5049502756483164, 0.9343899399419171, 1.418879620008868, 94460000000, 
1.472577323794633, 0.8747320684999156, 1.4372185280549865, 0.05659929477446113, 0.011537062470507703, 1.5078596521369774, 0.9423562513283661, 1.4439680593273563, 94664000000, 
1.4739748044630185, 0.8859352072862308, 1.4546510368280683, 0.05304508169778287, 0.032679445411426075, 1.5094952493815494, 0.9534920274416556, 1.4593503320378538, 94868000000, 
1.475173300152844, 0.8966967482714264, 1.4670645755294882, 0.05349098118747636, 0.09701058206188766, 1.512633981327969, 0.9671721841380978, 1.4733883819793447, 95072000000, 
1.4761990061042902, 0.907357908334105, 1.483315408758554, 0.050718293542859096, 0.08178841460073717, 1.5098332796811722, 0.9788248682199479, 1.4902334768400356, 95276000000, 
1.4769993475505911, 0.9174344211226143, 1.5015543411974874, 0.047697183072753474, 0.11539258573874489, 1.5092648667919157, 0.9878864699482182, 1.5089542470074966, 95480000000, 
1.4775810753055634, 0.927177361165584, 1.5155887804521033, 0.048750606644688846, -0.05115923941489247, 1.510473382919993, 0.9940682576613279, 1.5172406103715081, 95684000000, 
1.478035605557112, 0.935440915110928, 1.5160361116545151, 0.04923533630003863, 0.01655544375062881, 1.514743252231645, 1.0098858444585042, 1.5161564158514178, 95854000000, 
1.478581965341031, 0.9455017882279994, 1.5176255630509317, 0.050216064104816445, 0.05301060669088211, 1.5142510967759117, 1.0114719840936794, 1.5232152767281255, 96058000000, 
1.4790415272364772, 0.9552675347482279, 1.5379526468798261, 0.04205649988616855, 0.20974878845025044, 1.5122858490837665, 1.0308441885408632, 1.5493066510278535, 96262000000, 
1.479221325074766, 0.964588570580607, 1.5620631890236314, 0.051571572092793186, 0.024483652581945934, 1.5090835405390033, 1.03572703596467, 1.5700212686909827, 96466000000, 
1.4792710692092117, 0.9743754006006826, 1.5670893836534672, 0.039596303662872236, -0.08615633214690076, 1.5115547195507602, 1.0444707780548896, 1.5653497409162054, 96670000000, 
1.4793616749261902, 0.9830496233299368, 1.555680840307123, 0.04811185216003333, -0.07002174096797383, 1.5082719760464827, 1.0521882713199133, 1.5465792663351252, 96874000000, 
1.4795842865068607, 0.9926777454345923, 1.5500162806452973, 0.04393406187975007, 0.15433341927576125, 1.512501830965703, 1.0640103257531164, 1.552572292539471, 97078000000, 
1.479734456623717, 1.0016985934253932, 1.5558980297104605, 0.04484353461946999, -0.024004509077294588, 1.513770261033968, 1.072303149086381, 1.5559437856796419, 97282000000, 
1.4798405392578946, 1.0092202816270874, 1.5603122182037383, 0.04224879724174721, 0.2458144547215385, 1.5134018172615138, 1.0824782519151193, 1.572063907174599, 97452000000, 
1.4798291684283233, 1.0174299076391835, 1.5797420665606694, 0.0420459263820413, -0.014188374111709385, 1.5155668365836632, 1.0870366232429822, 1.5793325728928884, 97656000000, 
1.4797347559471747, 1.0259193114354677, 1.5843162696831328, 0.040241355335400235, -0.016107375870080785, 1.5093268124973755, 1.0919656780830735, 1.5838721326109388, 97860000000, 
1.479637893423679, 1.034284307263728, 1.5839382816253198, 0.042799525045521716, 0.07141519269139834, 1.5133848178595783, 1.1017423275909486, 1.5882925677790232, 98064000000, 
1.4794974034640493, 1.0429741422987264, 1.5844322096356622, 0.04364040621890782, -0.1605460241017331, 1.5114469276136957, 1.1101393901888013, 1.5782528854313818, 98268000000, 
1.4794598257992766, 1.0513929256069852, 1.576566755331566, 0.0380206680892921, 0.16075299068837293, 1.5188932193741362, 1.1152616999152303, 1.5733410746536822, 98472000000, 
1.4793852599082709, 1.0592125792212126, 1.5817379493045545, 0.03912779078287161, -0.029080413874566356, 1.5122215233527139, 1.1227825546927883, 1.581221573202898, 98676000000, 
1.479284378043638, 1.0670454226706925, 1.5969444580598717, 0.038912438840758554, 0.2430458355173288, 1.5138048296994528, 1.135958009329278, 1.6013664997095294, 98880000000, 
1.4790542604831098, 1.0736876178154537, 1.612746096874132, 0.03943393079248564, -0.15737700820001962, 1.5114490182730527, 1.1383384762069773, 1.600169587428315, 99050000000, 
1.4788151375584941, 1.081494241812146, 1.593154752148393, 0.03339832702370536, 0.027938480990458175, 1.509974259803891, 1.1506513336362263, 1.5929263947067154, 99254000000, 
1.4786658282572274, 1.0885187618229855, 1.5894303041385964, 0.040360546331953906, -0.06047967369810335, 1.5180989535866736, 1.160504699299897, 1.5844166149723686, 99458000000, 
1.4785554356780717, 1.0962779568384777, 1.5815340327454706, 0.033239318889825176, -0.009708472677545352, 1.512711320661675, 1.1672791779654659, 1.579150672521556, 99662000000, 
1.4784896844560138, 1.1029536898546988, 1.5913599241841805, 0.03183290486653405, 0.2890425322813853, 1.5089007862925004, 1.1764174732951467, 1.6066699640303594, 99866000000, 
1.478241305021192, 1.1097241175861614, 1.6099070190659936, 0.03595257211758841, -0.20579912848586082, 1.5154838148552454, 1.1760402998851778, 1.605418080549115, 100070000000, 
1.4780135077422565, 1.1168402466324714, 1.591807138861986, 0.03350079914556881, -0.16230382614133423, 1.507342623890435, 1.184686299809111, 1.5829767095477332, 100274000000, 
1.4779491494390211, 1.1240181837627239, 1.5824462403832709, 0.03701125794964144, 0.2168571290414895, 1.5074187756210038, 1.195713462460788, 1.5886045294414521, 100478000000, 
1.4778194492265537, 1.131484408746185, 1.588660203164487, 0.03381630675326314, -0.13628808153668043, 1.5103367915796968, 1.1999822338252326, 1.5834029769824771, 100682000000, 
1.4777557822448244, 1.137067248226828, 1.5754729220105093, 0.02988898965981163, -0.025601705130517353, 1.507623069244198, 1.2034396444564173, 1.5704581166181668, 100852000000, 
1.47774826682841, 1.1434958818861014, 1.5695250058613621, 0.03964875918749172, 0.07954504420755064, 1.5106031996423255, 1.2077682563268768, 1.5730164862903817, 101056000000, 
1.4777211213119872, 1.1503159901303253, 1.5748730198797378, 0.034396378971355994, -0.07778303014129809, 1.5112344455892615, 1.217477142410135, 1.5750546359939896, 101260000000, 
1.477708085293824, 1.1571803755897923, 1.5741745847190827, 0.032293421996949866, 0.07755415184895346, 1.5080318118448592, 1.2310123848038572, 1.5795054874621968, 101464000000, 
1.4776651541120938, 1.163509874717419, 1.579381158070726, 0.028604778554117652, -0.015225844880536377, 1.5110313748135935, 1.22787830656483, 1.5775965444893618, 101668000000, 
1.477616358401607, 1.169142019309642, 1.5756760572783577, 0.026093926478729795, -0.10035040544484809, 1.5147261860208747, 1.2372871033239827, 1.5696359578779793, 101872000000, 
1.4776186285844968, 1.1755152350342075, 1.5768885846084093, 0.03478237223191091, 0.1525739029624174, 1.507684653762025, 1.248336735443107, 1.5773568784962058, 102076000000, 
1.4775660499168153, 1.1820873310317301, 1.5859337733821575, 0.02644338276130618, 0.13015550354030078, 1.5116506664945635, 1.2502752580575096, 1.5970620039637602, 102280000000, 
1.4774648625068998, 1.1865536421519232, 1.5980610905456882, 0.027110486881516196, -0.16439709016689216, 1.5113222260339332, 1.2539015888304215, 1.5817806946613113, 102450000000, 
1.4774007086006822, 1.192125208976174, 1.5710898881766424, 0.030045102330774842, 0.06507145550172208, 1.5131987019164557, 1.2579752631937122, 1.57575320073479, 102654000000, 
1.4773829454531178, 1.198200081059581, 1.5747661608858974, 0.02935965535211148, 0.00724025453449764, 1.5131043218157865, 1.2652304868967001, 1.5806695392189336, 102858000000, 
1.477343096264663, 1.2040981278646354, 1.5823459097970902, 0.028185385607281874, 0.072399771106868, 1.5074954133707323, 1.268690687219364, 1.5863774011971632, 103062000000, 
1.4772625915231998, 1.209891375916827, 1.5590945043873317, 0.02752662969288048, -0.7761222506063898, 1.5049753290629593, 1.277389550381095, 1.522372191701211, 103266000000, 
1.4776123362838265, 1.2155819980289875, 1.4679526144171464, 0.029768639110054736, -0.24939073000810932, 1.5094551809938463, 1.2842060438065466, 1.4413856096487472, 103470000000, 
1.478391369027396, 1.2213198470670406, 1.4080596040500526, 0.0251387931895883, -0.0778184906317193, 1.5122353881475188, 1.2859890770218336, 1.3946137168987245, 103674000000, 
1.4792794713210644, 1.2262899873750055, 1.3870446048766387, 0.023843914307766608, 0.11449707887928212, 1.5165811694107099, 1.292461051044373, 1.388119758179457, 103878000000, 
1.4800256928737492, 1.2303772706738623, 1.3922197097268776, 0.027116439703851115, -0.006200824617670411, 1.511006338297561, 1.3027361452950807, 1.393562127104179, 104048000000, 
1.4809771566111052, 1.235686315617799, 1.3934462539121895, 0.02336074423122868, -0.050892580445158604, 1.513736198340735, 1.3033977127358456, 1.3869436720054087, 104252000000, 
1.481840287411091, 1.2403675213788032, 1.3803538589429953, 0.023648623852185954, -0.22681226481186068, 1.5131883829705155, 1.3089067993178192, 1.3555282094458025, 104456000000, 
1.4828965498436126, 1.2451588196303136, 1.3402272216976117, 0.026079823137917804, 0.052479611691405796, 1.5201506012507704, 1.3117498434041768, 1.3342393581213665, 104660000000, 
1.4841251766157348, 1.2502114697902857, 1.3232487863159736, 0.023733671077922226, -0.07959427072114665, 1.5218749559954559, 1.318301955751313, 1.31659669145804, 104864000000, 
1.485354815208507, 1.2549603819571855, 1.321149715485557, 0.022953041953526664, 0.16047986222735883, 1.521167697222382, 1.319398313368401, 1.3231503942454614, 105068000000, 
1.486480222391928, 1.2595058381381226, 1.3473612381256805, 0.020756789326694305, 0.33092016901139504, 1.523148054259989, 1.324022481899215, 1.362719232168231, 105272000000, 
1.4874191706643627, 1.2640914465555984, 1.379209458236836, 0.025216609132114633, -0.10387864859317314, 1.5206213320192892, 1.3332299382466635, 1.3782571826503152, 105476000000, 
1.4883606778472074, 1.2689184337200368, 1.3739227851548748, 0.022243134504850104, -0.10763542617281427, 1.524970024870868, 1.332461031152321, 1.3708077565102843, 105680000000, 
1.4891021344145494, 1.272511476192314, 1.35971888740835, 0.01976260665561167, -0.13403314223617627, 1.5199980160190942, 1.3419573572515815, 1.3487526774436582, 105850000000, 
1.4901027015655073, 1.2768727584643638, 1.3390660509126944, 0.03275892148610583, 0.3023449961262175, 1.5228820421490907, 1.34347254995513, 1.3470780684044008, 106054000000, 
1.4911012786705315, 1.2813025881133484, 1.3473832979505849, 0.019427141930306823, -0.20284105298897886, 1.5254077293583312, 1.348170123736203, 1.3438868871513727, 106258000000, 
1.4920383804212654, 1.2852904902852826, 1.3388780392463062, 0.02182320660430716, 0.07552690457171939, 1.526646314204136, 1.3544175061514379, 1.3387336061804689, 106462000000, 
1.4930292846779525, 1.2894978647824398, 1.340519560869647, 0.019653738905535432, 0.015906158384252408, 1.5269705909841182, 1.357710281829259, 1.3432976032420825, 106666000000, 
1.4939183867963208, 1.2933182607766254, 1.34254457193783, 0.018530459234324684, -0.01128968775569633, 1.5250112154834121, 1.3630468139527723, 1.3422317751537676, 106870000000, 
1.4947958799277723, 1.2970925340031978, 1.3403096490787783, 0.020231302025780232, -0.04433670931925715, 1.5277150257707324, 1.3655102669751378, 1.3392086923971482, 107074000000, 
1.4957325950368245, 1.3010299366390954, 1.3308084560028894, 0.019236623836795648, -0.10404951983603854, 1.5332684319357028, 1.3638174569787154, 1.3254161672500515, 107278000000, 
1.4965511598481056, 1.3042905532364844, 1.3247999824005996, 0.02168432606347127, 0.409223635924943, 1.5318399073302154, 1.372936255669127, 1.35222585891693, 107448000000, 
1.497404171249661, 1.308133712172696, 1.3722279192661084, 0.021408971436421266, -0.07779916308857093, 1.5321660297754105, 1.3718022764674305, 1.3697997683845498, 107652000000, 
1.4981911912755896, 1.3120089364900696, 1.375687335987245, 0.015288017726370411, 0.13844664142924673, 1.5317863084995276, 1.3797192172515407, 1.3813893194786928, 107856000000, 
