e, e_dot, e_int, stamp, 
1.547358474665449, 0.05123978121043186, 0.3112632730727915, 1762662161808102228, 
1.5543081220183634, 0.051057156778624435, 0.3105929742280023, 1762662161899025861, 
1.5626157271084642, 0.05085750814338411, 0.3097664321623461, 1762662162007339588, 
1.5699715209105285, 0.0522113296405502, 0.3185324922929904, 1762662162102912955, 
1.5771837597437075, 0.04856010878414437, 0.29668381393322113, 1762662162196319358, 
1.585653838551203, 0.05227439213558135, 0.3198408107672224, 1762662162305651415, 
1.5929439609010312, 0.05253400385774561, 0.3220101473100441, 1762662162399446947, 
1.600407599672181, 0.04917920373659346, 0.30191235664220556, 1762662162495175593, 
1.6090665244042404, 0.05374187834403058, 0.3304170768403903, 1762662162605853639, 
1.6163201743626445, 0.053041915634878624, 0.3267635577912453, 1762662162698311204, 
1.624806991222755, 0.052468222728381995, 0.32384970742144886, 1762662162806165046, 
1.632107715626394, 0.05262513754583124, 0.3255286560587682, 1762662162898709090, 
1.6407872088199003, 0.053267391990484324, 0.3301086093403963, 1762662163008367190, 
1.6483289194759683, 0.05407067949858124, 0.3357082988975426, 1762662163103358366, 
1.6558237479484794, 0.050121797095263876, 0.3116473853242198, 1762662163197437670, 
1.6645854644090587, 0.05418848311030159, 0.33774088006435526, 1762662163307277875, 
1.67210180823118, 0.05426020094233541, 0.33906008042186375, 1762662163401178881, 
1.6796076328999594, 0.05007389496966885, 0.31339584672555737, 1762662163494704563, 
1.6884552245337092, 0.05451138767509726, 0.3417811615068845, 1762662163604613402, 
1.6960957468944862, 0.05496037998175588, 0.34550313064078425, 1762662163699380102, 
1.7049645085975524, 0.055030946879477405, 0.346663845734597, 1762662163808953391, 
1.7124441645146478, 0.054494725400538645, 0.3440785609538396, 1762662163901244733, 
1.7211993658933977, 0.05411619098615095, 0.3425527924097332, 1762662164008941086, 
1.7286472842233092, 0.054010399028871316, 0.34270268855002906, 1762662164100402065, 
1.737413300700014, 0.0540464493553879, 0.34373596793548267, 1762662164207737351, 
1.7450682325202873, 0.05473649432326052, 0.34887761546546897, 1762662164301247771, 
1.7527829406133573, 0.051232133044477234, 0.32727488368399255, 1762662164395277953, 
1.761933326376175, 0.056216979519625454, 0.3599618572954902, 1762662164506557622, 
1.7695538111028037, 0.055902901631488255, 0.3588758123981613, 1762662164599019893, 
1.7781789422179124, 0.054152052805791495, 0.3484073591128059, 1762662164703410317, 
1.7858105621038471, 0.054189170003478004, 0.34957860560854487, 1762662164795650117, 
1.7949646770496488, 0.05595244943912133, 0.3619071619664481, 1762662164906009826, 
1.8027139927810927, 0.05634476892415178, 0.3653298528385328, 1762662164999233613, 
1.810603433065412, 0.052129186719210484, 0.3388215905932122, 1762662165093955786, 
1.8196475676449333, 0.05644524954613539, 0.36781763388133, 1762662165202336873, 
1.827664048470213, 0.05686871801600324, 0.3714983293020028, 1762662165298153722, 
1.836990891942761, 0.05781108099275937, 0.37871871261313156, 1762662165409501984, 
1.8448028592360999, 0.05712936921962323, 0.3753597767723982, 1762662165502543949, 
1.8527030772552313, 0.052373951041567356, 0.34483579815977733, 1762662165596421848, 
1.8618510171323852, 0.05682719298761777, 0.3751392678473326, 1762662165704980636, 
1.869695356466852, 0.05664093070540203, 0.3750721341875484, 1762662165797920082, 
1.8788905219835288, 0.05679834950381194, 0.377060144333421, 1762662165906601375, 
1.8868303138352494, 0.057116524561324766, 0.38021024651182245, 1762662166000324075, 
1.8949734654723487, 0.05360981162939963, 0.35788631922038383, 1762662166096270504, 
1.9041898575497627, 0.057865145715044385, 0.38734164138690197, 1762662166204690277, 
1.9120810961451074, 0.057025435575862225, 0.38285777200322496, 1762662166297377869, 
1.9216113103544585, 0.05807150934898623, 0.3908779588210285, 1762662166409057293, 
1.92952161086991, 0.058135049082675604, 0.3924323343791277, 1762662166501655725, 
1.9374537172093127, 0.05280802284951388, 0.35741401865271205, 1762662166594291120, 
1.9468744365154569, 0.05784275215182285, 0.3925770561856332, 1762662166704229100, 
1.9547904569375696, 0.05778913242752296, 0.39341264840665163, 1762662166796417164, 
1.9641496194923638, 0.057583943256356296, 0.39304628063456315, 1762662166905247874, 
1.972286139352745, 0.05831894138391839, 0.39922719026547315, 1762662166999716363, 
1.9817659190650376, 0.05872099857557952, 0.40311686522237417, 1762662167109592143, 
1.9895711942887147, 0.05761684978656515, 0.3967220941016222, 1762662167199958914, 
1.9977402295628361, 0.053247701659328385, 0.36768463288153647, 1762662167294386850, 
2.0071463357193897, 0.05858380476891689, 0.40559804596189175, 1762662167402945437, 
2.015327110065569, 0.058622935009110165, 0.4070785488590975, 1762662167497242714, 
2.024948815062792, 0.05934159781134133, 0.4133040533603948, 1762662167607976954, 
2.0329173031388206, 0.05863397691083794, 0.4095721895679561, 1762662167699560757, 
2.0423415486818217, 0.05797577873009866, 0.40616680450432385, 1762662167807724320, 
2.050454359105017, 0.058456853220654935, 0.4107303878209059, 1762662167900711402, 
2.0587354276123544, 0.054646263101775595, 0.3849769528347171, 1762662167995471207, 
2.068332901590489, 0.05959514161824053, 0.4210213183856938, 1762662168105172643, 
